Vivado Simulator 2020.2
Time resolution is 1 ps
WARNING: File younghee.mem referenced on C:/working/FPAG_Harman/250718_OV7670_HDMI_V2/250718_OV7670_HDMI_V2.srcs/sources_1/VGA/QVGA_MemController.sv at line 55 cannot be opened for reading. Please ensure that this file is available in the current working directory.
time	reset	busy	DE	Hsync	Vsync	pixel_clk
                   0	1	x	1	1	1	0
              100000	0	x	1	1	1	0
Warning: NUMERIC_STD."=": metavalue detected, returning FALSE
Time: 140 ns  Iteration: 3  Process: /tb_TOP_OV7670_HDMI/uut/u_rgb2dvi/\DataEncoders(0)\/DataEncoder/line__154  File: C:/working/FPAG_Harman/250718_OV7670_HDMI_V2/250718_OV7670_HDMI_V2.srcs/sources_1/HDMI/TMDS_Encoder.vhd
Warning: NUMERIC_STD."=": metavalue detected, returning FALSE
Time: 140 ns  Iteration: 3  Process: /tb_TOP_OV7670_HDMI/uut/u_rgb2dvi/\DataEncoders(1)\/DataEncoder/line__154  File: C:/working/FPAG_Harman/250718_OV7670_HDMI_V2/250718_OV7670_HDMI_V2.srcs/sources_1/HDMI/TMDS_Encoder.vhd
Warning: NUMERIC_STD."=": metavalue detected, returning FALSE
Time: 140 ns  Iteration: 3  Process: /tb_TOP_OV7670_HDMI/uut/u_rgb2dvi/\DataEncoders(2)\/DataEncoder/line__154  File: C:/working/FPAG_Harman/250718_OV7670_HDMI_V2/250718_OV7670_HDMI_V2.srcs/sources_1/HDMI/TMDS_Encoder.vhd
            67640000	0	0	1	1	1	0
            67660000	0	0	1	1	1	1
            67680000	0	0	1	1	1	0
            67700000	0	0	1	1	1	1
            67720000	0	0	1	1	1	0
            67740000	0	0	1	1	1	1
            67760000	0	0	1	1	1	0
            67780000	0	0	1	1	1	1
            67800000	0	0	1	1	1	0
            67820000	0	0	1	1	1	1
            67840000	0	0	1	1	1	0
            67860000	0	0	1	1	1	1
            67880000	0	0	1	1	1	0
            67900000	0	0	1	1	1	1
            67920000	0	0	1	1	1	0
            67940000	0	0	1	1	1	1
            67960000	0	0	1	1	1	0
            67980000	0	0	1	1	1	1
            68000000	0	0	1	1	1	0
            68020000	0	0	1	1	1	1
            68040000	0	0	1	1	1	0
            68060000	0	0	1	1	1	1
            68080000	0	0	1	1	1	0
            68100000	0	0	1	1	1	1
            68120000	0	0	1	1	1	0
            68140000	0	0	1	1	1	1
            68160000	0	0	1	1	1	0
            68180000	0	0	1	1	1	1
            68200000	0	0	1	1	1	0
            68220000	0	0	1	1	1	1
            68240000	0	0	1	1	1	0
            68260000	0	0	1	1	1	1
            68280000	0	0	1	1	1	0
            68300000	0	0	1	1	1	1
            68320000	0	0	1	1	1	0
            68340000	0	0	1	1	1	1
            68360000	0	0	1	1	1	0
            68380000	0	0	1	1	1	1
            68400000	0	0	1	1	1	0
            68420000	0	0	1	1	1	1
            68440000	0	0	1	1	1	0
            68460000	0	0	1	1	1	1
            68480000	0	0	1	1	1	0
            68500000	0	0	1	1	1	1
            68520000	0	0	1	1	1	0
            68540000	0	0	1	1	1	1
            68560000	0	0	1	1	1	0
            68580000	0	0	1	1	1	1
            68600000	0	0	1	1	1	0
            68620000	0	0	1	1	1	1
            68640000	0	0	1	1	1	0
            68660000	0	0	1	1	1	1
            68680000	0	0	1	1	1	0
            68700000	0	0	1	1	1	1
            68720000	0	0	1	1	1	0
            68740000	0	0	1	1	1	1
            68760000	0	0	1	1	1	0
            68780000	0	0	1	1	1	1
            68800000	0	0	1	1	1	0
            68820000	0	0	1	1	1	1
            68840000	0	0	1	1	1	0
            68860000	0	0	1	1	1	1
            68880000	0	0	1	1	1	0
            68900000	0	0	1	1	1	1
            68920000	0	0	1	1	1	0
            68940000	0	0	1	1	1	1
            68960000	0	0	1	1	1	0
            68980000	0	0	1	1	1	1
            69000000	0	0	1	1	1	0
            69020000	0	0	1	1	1	1
            69040000	0	0	1	1	1	0
            69060000	0	0	1	1	1	1
            69080000	0	0	1	1	1	0
            69100000	0	0	1	1	1	1
            69120000	0	0	1	1	1	0
            69140000	0	0	1	1	1	1
            69160000	0	0	1	1	1	0
            69180000	0	0	1	1	1	1
            69200000	0	0	1	1	1	0
            69220000	0	0	1	1	1	1
            69240000	0	0	1	1	1	0
            69260000	0	0	1	1	1	1
            69280000	0	0	1	1	1	0
            69300000	0	0	1	1	1	1
            69320000	0	0	1	1	1	0
            69340000	0	0	1	1	1	1
            69360000	0	0	1	1	1	0
            69380000	0	0	1	1	1	1
            69400000	0	0	1	1	1	0
            69420000	0	0	1	1	1	1
            69440000	0	0	1	1	1	0
            69460000	0	0	1	1	1	1
            69480000	0	0	1	1	1	0
            69500000	0	0	1	1	1	1
            69520000	0	0	1	1	1	0
            69540000	0	0	1	1	1	1
            69560000	0	0	1	1	1	0
            69580000	0	0	1	1	1	1
            69600000	0	0	1	1	1	0
            69620000	0	0	1	1	1	1
            69640000	0	0	1	1	1	0
            69660000	0	0	1	1	1	1
            69680000	0	0	1	1	1	0
            69700000	0	0	1	1	1	1
            69720000	0	0	1	1	1	0
            69740000	0	0	1	1	1	1
            69760000	0	0	1	1	1	0
            69780000	0	0	1	1	1	1
            69800000	0	0	1	1	1	0
            69820000	0	0	1	1	1	1
            69840000	0	0	1	1	1	0
            69860000	0	0	1	1	1	1
            69880000	0	0	1	1	1	0
            69900000	0	0	1	1	1	1
            69920000	0	0	1	1	1	0
            69940000	0	0	1	1	1	1
            69960000	0	0	1	1	1	0
            69980000	0	0	1	1	1	1
            70000000	0	0	1	1	1	0
            70020000	0	0	1	1	1	1
            70040000	0	0	1	1	1	0
            70060000	0	0	1	1	1	1
            70080000	0	0	1	1	1	0
            70100000	0	0	1	1	1	1
            70120000	0	0	1	1	1	0
            70140000	0	0	1	1	1	1
            70160000	0	0	1	1	1	0
            70180000	0	0	1	1	1	1
            70200000	0	0	1	1	1	0
            70220000	0	0	1	1	1	1
            70240000	0	0	1	1	1	0
            70260000	0	0	1	1	1	1
            70280000	0	0	1	1	1	0
            70300000	0	0	1	1	1	1
            70320000	0	0	1	1	1	0
            70340000	0	0	1	1	1	1
            70360000	0	0	1	1	1	0
            70380000	0	0	1	1	1	1
            70400000	0	0	1	1	1	0
            70420000	0	0	1	1	1	1
            70440000	0	0	1	1	1	0
            70460000	0	0	1	1	1	1
            70480000	0	0	1	1	1	0
            70500000	0	0	1	1	1	1
            70520000	0	0	1	1	1	0
            70540000	0	0	1	1	1	1
            70560000	0	0	1	1	1	0
            70580000	0	0	1	1	1	1
            70600000	0	0	1	1	1	0
            70620000	0	0	1	1	1	1
            70640000	0	0	1	1	1	0
            70660000	0	0	1	1	1	1
            70680000	0	0	1	1	1	0
            70700000	0	0	1	1	1	1
            70720000	0	0	1	1	1	0
            70740000	0	0	1	1	1	1
            70760000	0	0	1	1	1	0
            70780000	0	0	1	1	1	1
            70800000	0	0	1	1	1	0
            70820000	0	0	1	1	1	1
            70840000	0	0	1	1	1	0
            70860000	0	0	1	1	1	1
            70880000	0	0	1	1	1	0
            70900000	0	0	1	1	1	1
            70920000	0	0	1	1	1	0
            70940000	0	0	1	1	1	1
            70960000	0	0	1	1	1	0
            70980000	0	0	1	1	1	1
            71000000	0	0	1	1	1	0
            71020000	0	0	1	1	1	1
            71040000	0	0	1	1	1	0
            71060000	0	0	1	1	1	1
            71080000	0	0	1	1	1	0
            71100000	0	0	1	1	1	1
            71120000	0	0	1	1	1	0
            71140000	0	0	1	1	1	1
            71160000	0	0	1	1	1	0
            71180000	0	0	1	1	1	1
            71200000	0	0	1	1	1	0
            71220000	0	0	1	1	1	1
            71240000	0	0	1	1	1	0
            71260000	0	0	1	1	1	1
            71280000	0	0	1	1	1	0
            71300000	0	0	1	1	1	1
            71320000	0	0	1	1	1	0
            71340000	0	0	1	1	1	1
            71360000	0	0	1	1	1	0
            71380000	0	0	1	1	1	1
            71400000	0	0	1	1	1	0
            71420000	0	0	1	1	1	1
            71440000	0	0	1	1	1	0
            71460000	0	0	1	1	1	1
            71480000	0	0	1	1	1	0
            71500000	0	0	1	1	1	1
            71520000	0	0	1	1	1	0
            71540000	0	0	1	1	1	1
            71560000	0	0	1	1	1	0
            71580000	0	0	1	1	1	1
            71600000	0	0	1	1	1	0
            71620000	0	0	1	1	1	1
            71640000	0	0	1	1	1	0
            71660000	0	0	1	1	1	1
            71680000	0	0	1	1	1	0
            71700000	0	0	1	1	1	1
            71720000	0	0	1	1	1	0
            71740000	0	0	1	1	1	1
            71760000	0	0	1	1	1	0
            71780000	0	0	1	1	1	1
            71800000	0	0	1	1	1	0
            71820000	0	0	1	1	1	1
            71840000	0	0	1	1	1	0
            71860000	0	0	1	1	1	1
            71880000	0	0	1	1	1	0
            71900000	0	0	1	1	1	1
            71920000	0	0	1	1	1	0
            71940000	0	0	1	1	1	1
            71960000	0	0	1	1	1	0
            71980000	0	0	1	1	1	1
            72000000	0	0	1	1	1	0
            72020000	0	0	1	1	1	1
            72040000	0	0	1	1	1	0
            72060000	0	0	1	1	1	1
            72080000	0	0	1	1	1	0
            72100000	0	0	1	1	1	1
            72120000	0	0	1	1	1	0
            72140000	0	0	1	1	1	1
            72160000	0	0	1	1	1	0
            72180000	0	0	1	1	1	1
            72200000	0	0	1	1	1	0
            72220000	0	0	1	1	1	1
            72240000	0	0	1	1	1	0
            72260000	0	0	1	1	1	1
            72280000	0	0	1	1	1	0
            72300000	0	0	1	1	1	1
            72320000	0	0	1	1	1	0
            72340000	0	0	1	1	1	1
            72360000	0	0	1	1	1	0
            72380000	0	0	1	1	1	1
            72400000	0	0	1	1	1	0
            72420000	0	0	1	1	1	1
            72440000	0	0	1	1	1	0
            72460000	0	0	1	1	1	1
            72480000	0	0	1	1	1	0
            72500000	0	0	1	1	1	1
            72520000	0	0	1	1	1	0
            72540000	0	0	1	1	1	1
            72560000	0	0	1	1	1	0
            72580000	0	0	1	1	1	1
            72600000	0	0	1	1	1	0
            72620000	0	0	1	1	1	1
            72640000	0	0	1	1	1	0
            72660000	0	0	1	1	1	1
            72680000	0	0	1	1	1	0
            72700000	0	0	1	1	1	1
            72720000	0	0	1	1	1	0
            72740000	0	0	1	1	1	1
            72760000	0	0	1	1	1	0
            72780000	0	0	1	1	1	1
            72800000	0	0	1	1	1	0
            72820000	0	0	1	1	1	1
            72840000	0	0	1	1	1	0
            72860000	0	0	1	1	1	1
            72880000	0	0	1	1	1	0
            72900000	0	0	1	1	1	1
            72920000	0	0	1	1	1	0
            72940000	0	0	1	1	1	1
            72960000	0	0	1	1	1	0
            72980000	0	0	1	1	1	1
            73000000	0	0	1	1	1	0
            73020000	0	0	1	1	1	1
            73040000	0	0	1	1	1	0
            73060000	0	0	1	1	1	1
            73080000	0	0	1	1	1	0
            73100000	0	0	1	1	1	1
            73120000	0	0	1	1	1	0
            73140000	0	0	1	1	1	1
            73160000	0	0	1	1	1	0
            73180000	0	0	1	1	1	1
            73200000	0	0	1	1	1	0
            73220000	0	0	1	1	1	1
            73240000	0	0	1	1	1	0
            73260000	0	0	1	1	1	1
            73280000	0	0	1	1	1	0
            73300000	0	0	1	1	1	1
            73320000	0	0	1	1	1	0
            73340000	0	0	1	1	1	1
            73360000	0	0	1	1	1	0
            73380000	0	0	1	1	1	1
            73400000	0	0	1	1	1	0
            73420000	0	0	1	1	1	1
            73440000	0	0	1	1	1	0
            73460000	0	0	1	1	1	1
            73480000	0	0	1	1	1	0
            73500000	0	0	1	1	1	1
            73520000	0	0	1	1	1	0
            73540000	0	0	1	1	1	1
            73560000	0	0	1	1	1	0
            73580000	0	0	1	1	1	1
            73600000	0	0	1	1	1	0
            73620000	0	0	1	1	1	1
            73640000	0	0	1	1	1	0
            73660000	0	0	1	1	1	1
            73680000	0	0	1	1	1	0
            73700000	0	0	1	1	1	1
            73720000	0	0	1	1	1	0
            73740000	0	0	1	1	1	1
            73760000	0	0	1	1	1	0
            73780000	0	0	1	1	1	1
            73800000	0	0	1	1	1	0
            73820000	0	0	1	1	1	1
            73840000	0	0	1	1	1	0
            73860000	0	0	1	1	1	1
            73880000	0	0	1	1	1	0
            73900000	0	0	1	1	1	1
            73920000	0	0	1	1	1	0
            73940000	0	0	1	1	1	1
            73960000	0	0	1	1	1	0
            73980000	0	0	1	1	1	1
            74000000	0	0	1	1	1	0
            74020000	0	0	1	1	1	1
            74040000	0	0	1	1	1	0
            74060000	0	0	1	1	1	1
            74080000	0	0	1	1	1	0
            74100000	0	0	1	1	1	1
            74120000	0	0	1	1	1	0
            74140000	0	0	1	1	1	1
            74160000	0	0	1	1	1	0
            74180000	0	0	1	1	1	1
            74200000	0	0	1	1	1	0
            74220000	0	0	1	1	1	1
            74240000	0	0	1	1	1	0
            74260000	0	0	1	1	1	1
            74280000	0	0	1	1	1	0
            74300000	0	0	1	1	1	1
            74320000	0	0	1	1	1	0
            74340000	0	0	1	1	1	1
            74360000	0	0	1	1	1	0
            74380000	0	0	1	1	1	1
            74400000	0	0	1	1	1	0
            74420000	0	0	1	1	1	1
            74440000	0	0	1	1	1	0
            74460000	0	0	1	1	1	1
            74480000	0	0	1	1	1	0
            74500000	0	0	1	1	1	1
            74520000	0	0	1	1	1	0
            74540000	0	0	1	1	1	1
            74560000	0	0	1	1	1	0
            74580000	0	0	1	1	1	1
            74600000	0	0	1	1	1	0
            74620000	0	0	1	1	1	1
            74640000	0	0	1	1	1	0
            74660000	0	0	1	1	1	1
            74680000	0	0	1	1	1	0
            74700000	0	0	1	1	1	1
            74720000	0	0	1	1	1	0
            74740000	0	0	1	1	1	1
            74760000	0	0	1	1	1	0
            74780000	0	0	1	1	1	1
            74800000	0	0	1	1	1	0
            74820000	0	0	1	1	1	1
            74840000	0	0	1	1	1	0
            74860000	0	0	1	1	1	1
            74880000	0	0	1	1	1	0
            74900000	0	0	1	1	1	1
            74920000	0	0	1	1	1	0
            74940000	0	0	1	1	1	1
            74960000	0	0	1	1	1	0
            74980000	0	0	1	1	1	1
            75000000	0	0	1	1	1	0
            75020000	0	0	1	1	1	1
            75040000	0	0	1	1	1	0
            75060000	0	0	1	1	1	1
            75080000	0	0	1	1	1	0
            75100000	0	0	1	1	1	1
            75120000	0	0	1	1	1	0
            75140000	0	0	1	1	1	1
            75160000	0	0	1	1	1	0
            75180000	0	0	1	1	1	1
            75200000	0	0	1	1	1	0
            75220000	0	0	1	1	1	1
            75240000	0	0	1	1	1	0
            75260000	0	0	1	1	1	1
            75280000	0	0	1	1	1	0
            75300000	0	0	1	1	1	1
            75320000	0	0	1	1	1	0
            75340000	0	0	1	1	1	1
            75360000	0	0	1	1	1	0
            75380000	0	0	1	1	1	1
            75400000	0	0	1	1	1	0
            75420000	0	0	1	1	1	1
            75440000	0	0	1	1	1	0
            75460000	0	0	1	1	1	1
            75480000	0	0	1	1	1	0
            75500000	0	0	1	1	1	1
            75520000	0	0	1	1	1	0
            75540000	0	0	1	1	1	1
            75560000	0	0	1	1	1	0
            75580000	0	0	1	1	1	1
            75600000	0	0	1	1	1	0
            75620000	0	0	1	1	1	1
            75640000	0	0	1	1	1	0
            75660000	0	0	1	1	1	1
            75680000	0	0	1	1	1	0
            75700000	0	0	1	1	1	1
            75720000	0	0	1	1	1	0
            75740000	0	0	1	1	1	1
            75760000	0	0	1	1	1	0
            75780000	0	0	1	1	1	1
            75800000	0	0	1	1	1	0
            75820000	0	0	1	1	1	1
            75840000	0	0	1	1	1	0
            75860000	0	0	1	1	1	1
            75880000	0	0	1	1	1	0
            75900000	0	0	1	1	1	1
            75920000	0	0	1	1	1	0
            75940000	0	0	1	1	1	1
            75960000	0	0	1	1	1	0
            75980000	0	0	1	1	1	1
            76000000	0	0	1	1	1	0
            76020000	0	0	1	1	1	1
            76040000	0	0	1	1	1	0
            76060000	0	0	1	1	1	1
            76080000	0	0	1	1	1	0
            76100000	0	0	1	1	1	1
            76120000	0	0	1	1	1	0
            76140000	0	0	1	1	1	1
            76160000	0	0	1	1	1	0
            76180000	0	0	1	1	1	1
            76200000	0	0	1	1	1	0
            76220000	0	0	1	1	1	1
            76240000	0	0	1	1	1	0
            76260000	0	0	1	1	1	1
            76280000	0	0	1	1	1	0
            76300000	0	0	1	1	1	1
            76320000	0	0	1	1	1	0
            76340000	0	0	1	1	1	1
            76360000	0	0	1	1	1	0
            76380000	0	0	1	1	1	1
            76400000	0	0	1	1	1	0
            76420000	0	0	1	1	1	1
            76440000	0	0	1	1	1	0
            76460000	0	0	1	1	1	1
            76480000	0	0	1	1	1	0
            76500000	0	0	1	1	1	1
            76520000	0	0	1	1	1	0
            76540000	0	0	1	1	1	1
            76560000	0	0	1	1	1	0
            76580000	0	0	1	1	1	1
            76600000	0	0	1	1	1	0
            76620000	0	0	1	1	1	1
            76640000	0	0	1	1	1	0
            76660000	0	0	1	1	1	1
            76680000	0	0	1	1	1	0
            76700000	0	0	1	1	1	1
            76720000	0	0	1	1	1	0
            76740000	0	0	1	1	1	1
            76760000	0	0	1	1	1	0
            76780000	0	0	1	1	1	1
            76800000	0	0	1	1	1	0
            76820000	0	0	1	1	1	1
            76840000	0	0	1	1	1	0
            76860000	0	0	1	1	1	1
            76880000	0	0	1	1	1	0
            76900000	0	0	1	1	1	1
            76920000	0	0	1	1	1	0
            76940000	0	0	1	1	1	1
            76960000	0	0	1	1	1	0
            76980000	0	0	1	1	1	1
            77000000	0	0	1	1	1	0
            77020000	0	0	1	1	1	1
            77040000	0	0	1	1	1	0
            77060000	0	0	1	1	1	1
            77080000	0	0	1	1	1	0
            77100000	0	0	1	1	1	1
            77120000	0	0	1	1	1	0
            77140000	0	0	1	1	1	1
            77160000	0	0	1	1	1	0
            77180000	0	0	1	1	1	1
            77200000	0	0	1	1	1	0
            77220000	0	0	1	1	1	1
            77240000	0	0	1	1	1	0
            77260000	0	0	1	1	1	1
            77280000	0	0	1	1	1	0
            77300000	0	0	1	1	1	1
            77320000	0	0	1	1	1	0
            77340000	0	0	1	1	1	1
            77360000	0	0	1	1	1	0
            77380000	0	0	1	1	1	1
            77400000	0	0	1	1	1	0
            77420000	0	0	1	1	1	1
            77440000	0	0	1	1	1	0
            77460000	0	0	1	1	1	1
            77480000	0	0	1	1	1	0
            77500000	0	0	1	1	1	1
            77520000	0	0	1	1	1	0
            77540000	0	0	1	1	1	1
            77560000	0	0	1	1	1	0
            77580000	0	0	1	1	1	1
            77600000	0	0	1	1	1	0
            77620000	0	0	1	1	1	1
            77640000	0	0	1	1	1	0
            77660000	0	0	1	1	1	1
            77680000	0	0	1	1	1	0
            77700000	0	0	1	1	1	1
            77720000	0	0	1	1	1	0
            77740000	0	0	1	1	1	1
            77760000	0	0	1	1	1	0
            77780000	0	0	1	1	1	1
            77800000	0	0	1	1	1	0
            77820000	0	0	1	1	1	1
            77840000	0	0	1	1	1	0
            77860000	0	0	1	1	1	1
            77880000	0	0	1	1	1	0
            77900000	0	0	1	1	1	1
            77920000	0	0	1	1	1	0
            77940000	0	0	1	1	1	1
            77960000	0	0	1	1	1	0
            77980000	0	0	1	1	1	1
            78000000	0	0	1	1	1	0
            78020000	0	0	1	1	1	1
            78040000	0	0	1	1	1	0
            78060000	0	0	1	1	1	1
            78080000	0	0	1	1	1	0
            78100000	0	0	1	1	1	1
            78120000	0	0	1	1	1	0
            78140000	0	0	1	1	1	1
            78160000	0	0	1	1	1	0
            78180000	0	0	1	1	1	1
            78200000	0	0	1	1	1	0
            78220000	0	0	1	1	1	1
            78240000	0	0	1	1	1	0
            78260000	0	0	1	1	1	1
            78280000	0	0	1	1	1	0
            78300000	0	0	1	1	1	1
            78320000	0	0	1	1	1	0
            78340000	0	0	1	1	1	1
            78360000	0	0	1	1	1	0
            78380000	0	0	1	1	1	1
            78400000	0	0	1	1	1	0
            78420000	0	0	1	1	1	1
            78440000	0	0	1	1	1	0
            78460000	0	0	1	1	1	1
            78480000	0	0	1	1	1	0
            78500000	0	0	1	1	1	1
            78520000	0	0	1	1	1	0
            78540000	0	0	1	1	1	1
            78560000	0	0	1	1	1	0
            78580000	0	0	1	1	1	1
            78600000	0	0	1	1	1	0
            78620000	0	0	1	1	1	1
            78640000	0	0	1	1	1	0
            78660000	0	0	1	1	1	1
            78680000	0	0	1	1	1	0
            78700000	0	0	1	1	1	1
            78720000	0	0	1	1	1	0
            78740000	0	0	1	1	1	1
            78760000	0	0	1	1	1	0
            78780000	0	0	1	1	1	1
            78800000	0	0	1	1	1	0
            78820000	0	0	1	1	1	1
            78840000	0	0	1	1	1	0
            78860000	0	0	1	1	1	1
            78880000	0	0	1	1	1	0
            78900000	0	0	1	1	1	1
            78920000	0	0	1	1	1	0
            78940000	0	0	1	1	1	1
            78960000	0	0	1	1	1	0
            78980000	0	0	1	1	1	1
            79000000	0	0	1	1	1	0
            79020000	0	0	1	1	1	1
            79040000	0	0	1	1	1	0
            79060000	0	0	1	1	1	1
            79080000	0	0	1	1	1	0
            79100000	0	0	1	1	1	1
            79120000	0	0	1	1	1	0
            79140000	0	0	1	1	1	1
            79160000	0	0	1	1	1	0
            79180000	0	0	1	1	1	1
            79200000	0	0	1	1	1	0
            79220000	0	0	1	1	1	1
            79240000	0	0	1	1	1	0
            79260000	0	0	1	1	1	1
            79280000	0	0	1	1	1	0
            79300000	0	0	1	1	1	1
            79320000	0	0	1	1	1	0
            79340000	0	0	1	1	1	1
            79360000	0	0	1	1	1	0
            79380000	0	0	1	1	1	1
            79400000	0	0	1	1	1	0
            79420000	0	0	1	1	1	1
            79440000	0	0	1	1	1	0
            79460000	0	0	1	1	1	1
            79480000	0	0	1	1	1	0
            79500000	0	0	1	1	1	1
            79520000	0	0	1	1	1	0
            79540000	0	0	1	1	1	1
            79560000	0	0	1	1	1	0
            79580000	0	0	1	1	1	1
            79600000	0	0	1	1	1	0
            79620000	0	0	1	1	1	1
            79640000	0	0	1	1	1	0
            79660000	0	0	1	1	1	1
            79680000	0	0	1	1	1	0
            79700000	0	0	1	1	1	1
            79720000	0	0	1	1	1	0
            79740000	0	0	1	1	1	1
            79760000	0	0	1	1	1	0
            79780000	0	0	1	1	1	1
            79800000	0	0	1	1	1	0
            79820000	0	0	1	1	1	1
            79840000	0	0	1	1	1	0
            79860000	0	0	1	1	1	1
            79880000	0	0	1	1	1	0
            79900000	0	0	1	1	1	1
            79920000	0	0	1	1	1	0
            79940000	0	0	1	1	1	1
            79960000	0	0	1	1	1	0
            79980000	0	0	1	1	1	1
            80000000	0	0	1	1	1	0
            80020000	0	0	1	1	1	1
            80040000	0	0	1	1	1	0
            80060000	0	0	1	1	1	1
            80080000	0	0	1	1	1	0
            80100000	0	0	1	1	1	1
            80120000	0	0	1	1	1	0
            80140000	0	0	1	1	1	1
            80160000	0	0	1	1	1	0
            80180000	0	0	1	1	1	1
            80200000	0	0	1	1	1	0
            80220000	0	0	1	1	1	1
            80240000	0	0	1	1	1	0
            80260000	0	0	1	1	1	1
            80280000	0	0	1	1	1	0
            80300000	0	0	1	1	1	1
            80320000	0	0	1	1	1	0
            80340000	0	0	1	1	1	1
            80360000	0	0	1	1	1	0
            80380000	0	0	1	1	1	1
            80400000	0	0	1	1	1	0
            80420000	0	0	1	1	1	1
            80440000	0	0	1	1	1	0
            80460000	0	0	1	1	1	1
            80480000	0	0	1	1	1	0
            80500000	0	0	1	1	1	1
            80520000	0	0	1	1	1	0
            80540000	0	0	1	1	1	1
            80560000	0	0	1	1	1	0
            80580000	0	0	1	1	1	1
            80600000	0	0	1	1	1	0
            80620000	0	0	1	1	1	1
            80640000	0	0	1	1	1	0
            80660000	0	0	1	1	1	1
            80680000	0	0	1	1	1	0
            80700000	0	0	1	1	1	1
            80720000	0	0	1	1	1	0
            80740000	0	0	1	1	1	1
            80760000	0	0	1	1	1	0
            80780000	0	0	1	1	1	1
            80800000	0	0	1	1	1	0
            80820000	0	0	1	1	1	1
            80840000	0	0	1	1	1	0
            80860000	0	0	1	1	1	1
            80880000	0	0	1	1	1	0
            80900000	0	0	1	1	1	1
            80920000	0	0	1	1	1	0
            80940000	0	0	1	1	1	1
            80960000	0	0	1	1	1	0
            80980000	0	0	1	1	1	1
            81000000	0	0	1	1	1	0
            81020000	0	0	1	1	1	1
            81040000	0	0	1	1	1	0
            81060000	0	0	1	1	1	1
            81080000	0	0	1	1	1	0
            81100000	0	0	1	1	1	1
            81120000	0	0	1	1	1	0
            81140000	0	0	1	1	1	1
            81160000	0	0	1	1	1	0
            81180000	0	0	1	1	1	1
            81200000	0	0	1	1	1	0
            81220000	0	0	1	1	1	1
            81240000	0	0	1	1	1	0
            81260000	0	0	1	1	1	1
            81280000	0	0	1	1	1	0
            81300000	0	0	1	1	1	1
            81320000	0	0	1	1	1	0
            81340000	0	0	1	1	1	1
            81360000	0	0	1	1	1	0
            81380000	0	0	1	1	1	1
            81400000	0	0	1	1	1	0
            81420000	0	0	1	1	1	1
            81440000	0	0	1	1	1	0
            81460000	0	0	1	1	1	1
            81480000	0	0	1	1	1	0
            81500000	0	0	1	1	1	1
            81520000	0	0	1	1	1	0
            81540000	0	0	1	1	1	1
            81560000	0	0	1	1	1	0
            81580000	0	0	1	1	1	1
            81600000	0	0	1	1	1	0
            81620000	0	0	1	1	1	1
            81640000	0	0	1	1	1	0
            81660000	0	0	1	1	1	1
            81680000	0	0	1	1	1	0
            81700000	0	0	1	1	1	1
            81720000	0	0	1	1	1	0
            81740000	0	0	1	1	1	1
            81760000	0	0	1	1	1	0
            81780000	0	0	1	1	1	1
            81800000	0	0	1	1	1	0
            81820000	0	0	1	1	1	1
            81840000	0	0	1	1	1	0
            81860000	0	0	1	1	1	1
            81880000	0	0	1	1	1	0
            81900000	0	0	1	1	1	1
            81920000	0	0	1	1	1	0
            81940000	0	0	1	1	1	1
            81960000	0	0	1	1	1	0
            81980000	0	0	1	1	1	1
            82000000	0	0	1	1	1	0
            82020000	0	0	1	1	1	1
            82040000	0	0	1	1	1	0
            82060000	0	0	1	1	1	1
            82080000	0	0	1	1	1	0
            82100000	0	0	1	1	1	1
            82120000	0	0	1	1	1	0
            82140000	0	0	1	1	1	1
            82160000	0	0	1	1	1	0
            82180000	0	0	1	1	1	1
            82200000	0	0	1	1	1	0
            82220000	0	0	1	1	1	1
            82240000	0	0	1	1	1	0
            82260000	0	0	1	1	1	1
            82280000	0	0	1	1	1	0
            82300000	0	0	1	1	1	1
            82320000	0	0	1	1	1	0
            82340000	0	0	1	1	1	1
            82360000	0	0	1	1	1	0
            82380000	0	0	1	1	1	1
            82400000	0	0	1	1	1	0
            82420000	0	0	1	1	1	1
            82440000	0	0	1	1	1	0
            82460000	0	0	1	1	1	1
            82480000	0	0	1	1	1	0
            82500000	0	0	1	1	1	1
            82520000	0	0	1	1	1	0
            82540000	0	0	1	1	1	1
            82560000	0	0	1	1	1	0
            82580000	0	0	1	1	1	1
            82600000	0	0	1	1	1	0
            82620000	0	0	1	1	1	1
            82640000	0	0	1	1	1	0
            82660000	0	0	1	1	1	1
            82680000	0	0	1	1	1	0
            82700000	0	0	1	1	1	1
            82720000	0	0	1	1	1	0
            82740000	0	0	1	1	1	1
            82760000	0	0	1	1	1	0
            82780000	0	0	1	1	1	1
            82800000	0	0	1	1	1	0
            82820000	0	0	1	1	1	1
            82840000	0	0	1	1	1	0
            82860000	0	0	1	1	1	1
            82880000	0	0	1	1	1	0
            82900000	0	0	1	1	1	1
            82920000	0	0	1	1	1	0
            82940000	0	0	1	1	1	1
            82960000	0	0	1	1	1	0
            82980000	0	0	1	1	1	1
            83000000	0	0	1	1	1	0
            83020000	0	0	1	1	1	1
            83040000	0	0	1	1	1	0
            83060000	0	0	1	1	1	1
            83080000	0	0	1	1	1	0
            83100000	0	0	1	1	1	1
            83120000	0	0	1	1	1	0
            83140000	0	0	1	1	1	1
            83160000	0	0	1	1	1	0
            83180000	0	0	1	1	1	1
            83200000	0	0	1	1	1	0
